MesAno,Empresa,Valor,Segmento,mes
202306,Empresa 3630,51217.72,Tiny,2023-06
202306,Empresa 3546,15144.24,Não Tiny,2023-06
202306,Empresa 3631,14839.6108,Tiny,2023-06
202306,Empresa 3644,344109.90260000003,Não Tiny,2023-06
202306,Empresa 3547,30029.1162,Tiny,2023-06
202306,Empresa 3548,24015.3862,Tiny,2023-06
202306,Empresa 3549,1608187.6538,Tiny,2023-06
202306,Empresa 3550,907806.319,Não Tiny,2023-06
202306,Empresa 3551,7910.32,Não Tiny,2023-06
202306,Empresa 3553,2252.6967999999997,Tiny,2023-06
202306,Empresa 3615,289762.4976,Tiny,2023-06
202306,Empresa 3555,164013.86359999998,Tiny,2023-06
202306,Empresa 3595,230496.59660000002,Tiny,2023-06
202306,Empresa 3556,125897.69119999999,Não Tiny,2023-06
202306,Empresa 3557,61437.0204,Não Tiny,2023-06
202306,Empresa 3558,82467.578,Tiny,2023-06
202306,Empresa 3559,273941.19899999996,Tiny,2023-06
202306,Empresa 3560,59638.561799999996,Não Tiny,2023-06
202306,Empresa 3561,54203.581000000006,Não Tiny,2023-06
202306,Empresa 1821,9198.4882,Não Tiny,2023-06
202306,Empresa 3563,18498.0448,Tiny,2023-06
202306,Empresa 3564,394029.5576,Não Tiny,2023-06
202306,Empresa 3565,207496.38,Não Tiny,2023-06
202306,Empresa 3566,6934.3816,Tiny,2023-06
202306,Empresa 3617,2556357.6444,Não Tiny,2023-06
202306,Empresa 3567,47074.9658,Tiny,2023-06
202306,Empresa 3568,41427.72,Não Tiny,2023-06
202306,Empresa 3569,51814.8744,Não Tiny,2023-06
202306,Empresa 3570,32027.54,Não Tiny,2023-06
202306,Empresa 3571,285209.8984,Não Tiny,2023-06
202306,Empresa 3572,90690.4304,Não Tiny,2023-06
202306,Empresa 3573,161091.24599999998,Tiny,2023-06
202306,Empresa 3574,514256.0976,Tiny,2023-06
202306,Empresa 3575,75353.4164,Não Tiny,2023-06
202306,Empresa 3576,487573.4882,Tiny,2023-06
202306,Empresa 3577,178623.0,Não Tiny,2023-06
202306,Empresa 3578,85918.4462,Não Tiny,2023-06
202306,Empresa 3579,179536.14,Tiny,2023-06
202307,Empresa 3596,181325.16460000002,Tiny,2023-07
202307,Empresa 3333,322805.97260000004,Tiny,2023-07
202307,Empresa 3334,194588.8168,Tiny,2023-07
202307,Empresa 3619,64907.700000000004,Tiny,2023-07
202307,Empresa 3335,471210.7492,Tiny,2023-07
202307,Empresa 3336,87424.3084,Tiny,2023-07
202307,Empresa 3337,939208.9543999999,Não Tiny,2023-07
202307,Empresa 3338,411369.481,Não Tiny,2023-07
202307,Empresa 3339,182325.7026,Não Tiny,2023-07
202307,Empresa 3341,177586.6484,Tiny,2023-07
202307,Empresa 3343,41184.75,Tiny,2023-07
202307,Empresa 3344,17737.913600000003,Tiny,2023-07
202307,Empresa 3633,885008.8088,Tiny,2023-07
202307,Empresa 3348,17384.37,Não Tiny,2023-07
202307,Empresa 3349,32301.7668,Não Tiny,2023-07
202307,Empresa 3351,79547.0608,Tiny,2023-07
202307,Empresa 3352,446136.5478,Não Tiny,2023-07
202307,Empresa 3353,1122074.2818000002,Não Tiny,2023-07
202307,Empresa 3354,123233.61859999999,Tiny,2023-07
202307,Empresa 3355,160017.1762,Não Tiny,2023-07
202307,Empresa 3356,1263796.0128000001,Não Tiny,2023-07
202307,Empresa 3358,26472.8898,Tiny,2023-07
202307,Empresa 3359,68862.3438,Não Tiny,2023-07
202307,Empresa 3360,252063.2012,Não Tiny,2023-07
202307,Empresa 3361,91924.18400000001,Tiny,2023-07
202307,Empresa 3362,180032.4396,Não Tiny,2023-07
202307,Empresa 3363,63255.415,Não Tiny,2023-07
202307,Empresa 3364,61978.53200000001,Tiny,2023-07
202307,Empresa 1750,408755.07039999997,Não Tiny,2023-07
202307,Empresa 3365,88990.56599999999,Tiny,2023-07
202307,Empresa 3366,11847.68,Não Tiny,2023-07
202307,Empresa 3367,24992.748600000003,Tiny,2023-07
202307,Empresa 3368,35163.9,Tiny,2023-07
202307,Empresa 3369,48567.656,Tiny,2023-07
202307,Empresa 3370,67388.3614,Tiny,2023-07
202307,Empresa 3371,64329.431399999994,Não Tiny,2023-07
202307,Empresa 3372,24892.3566,Não Tiny,2023-07
202307,Empresa 3373,57029.0106,Não Tiny,2023-07
202307,Empresa 3581,25315.2846,Tiny,2023-07
202307,Empresa 3598,1240128.9014,Não Tiny,2023-07
202307,Empresa 3375,268243.2588,Tiny,2023-07
202307,Empresa 3377,39125.379,Tiny,2023-07
202307,Empresa 2122,296356.6322,Tiny,2023-07
202307,Empresa 3380,12864.06,Tiny,2023-07
202307,Empresa 3599,31717.464,Tiny,2023-07
202307,Empresa 1676,116591.246,Não Tiny,2023-07
202307,Empresa 3381,67866.86099999999,Tiny,2023-07
202307,Empresa 3600,3316979.3412,Tiny,2023-07
202307,Empresa 3383,304963.91120000003,Não Tiny,2023-07
202307,Empresa 3384,1816.7926,Não Tiny,2023-07
202307,Empresa 3385,3692.7702000000004,Tiny,2023-07
202307,Empresa 3386,299621.6684,Não Tiny,2023-07
202307,Empresa 3387,14102.299200000001,Não Tiny,2023-07
202307,Empresa 3390,6124.9622,Tiny,2023-07
202307,Empresa 3392,101118.418,Não Tiny,2023-07
202307,Empresa 3393,11823.5254,Tiny,2023-07
202307,Empresa 3394,81096.0702,Tiny,2023-07
202307,Empresa 3395,623900.68,Tiny,2023-07
202307,Empresa 3396,126388.455,Tiny,2023-07
202307,Empresa 3634,46987.727999999996,Não Tiny,2023-07
202307,Empresa 3397,43623.617000000006,Não Tiny,2023-07
202307,Empresa 3398,6642.337,Não Tiny,2023-07
202307,Empresa 3399,14222.5738,Não Tiny,2023-07
202307,Empresa 3400,17914.721,Tiny,2023-07
202307,Empresa 3401,154883.0688,Não Tiny,2023-07
202307,Empresa 3628,465094.4378,Tiny,2023-07
202307,Empresa 3402,456026.477,Não Tiny,2023-07
202307,Empresa 3403,122937.55119999999,Não Tiny,2023-07
202307,Empresa 3404,16798.2516,Tiny,2023-07
202307,Empresa 3405,295544.4894,Não Tiny,2023-07
202307,Empresa 3407,58753.31440000001,Não Tiny,2023-07
202307,Empresa 3408,28214.1748,Tiny,2023-07
202307,Empresa 3409,181411.3344,Tiny,2023-07
202307,Empresa 3410,6564.7824,Tiny,2023-07
202307,Empresa 3411,12308.005799999999,Tiny,2023-07
202307,Empresa 3413,25160.1398,Tiny,2023-07
202307,Empresa 3414,2349.6,Tiny,2023-07
202307,Empresa 3415,14946.8202,Tiny,2023-07
202307,Empresa 3416,8035.81,Não Tiny,2023-07
202307,Empresa 3417,9213.9208,Não Tiny,2023-07
202307,Empresa 3418,419890.0028,Não Tiny,2023-07
202307,Empresa 3419,33588.6178,Tiny,2023-07
202307,Empresa 3420,103750.62860000001,Tiny,2023-07
202307,Empresa 3421,329974.8158,Tiny,2023-07
202307,Empresa 3422,63485.6046,Tiny,2023-07
202307,Empresa 3423,229325.19640000002,Não Tiny,2023-07
202307,Empresa 3425,121471.7568,Tiny,2023-07
202307,Empresa 3426,179498.77779999998,Não Tiny,2023-07
202307,Empresa 3427,226318.6874,Não Tiny,2023-07
202307,Empresa 3428,14879.1802,Tiny,2023-07
202307,Empresa 3429,49257.3348,Tiny,2023-07
202307,Empresa 3430,47399.0148,Não Tiny,2023-07
202307,Empresa 3636,15572.6326,Tiny,2023-07
202307,Empresa 3431,5676.989600000001,Não Tiny,2023-07
202307,Empresa 3432,261049.9584,Tiny,2023-07
202307,Empresa 3433,11085.128,Tiny,2023-07
202307,Empresa 3434,48592.487,Não Tiny,2023-07
202307,Empresa 3435,8729.2624,Não Tiny,2023-07
202307,Empresa 3436,2856.9,Tiny,2023-07
202307,Empresa 3437,297056.04760000005,Não Tiny,2023-07
202307,Empresa 3438,39007.4896,Não Tiny,2023-07
202307,Empresa 3439,1321.3474,Tiny,2023-07
202307,Empresa 3440,709306.9134000001,Não Tiny,2023-07
202307,Empresa 3441,70053.1638,Tiny,2023-07
202307,Empresa 3442,1142611.5658,Não Tiny,2023-07
202307,Empresa 3638,37135.125400000004,Tiny,2023-07
202307,Empresa 3443,3992.8959999999997,Tiny,2023-07
202307,Empresa 3639,58462.32,Tiny,2023-07
202307,Empresa 3444,93765.7542,Não Tiny,2023-07
202307,Empresa 3445,1537.92,Não Tiny,2023-07
202307,Empresa 3446,111700.4112,Não Tiny,2023-07
202307,Empresa 3447,121337.29560000001,Tiny,2023-07
202307,Empresa 3448,160917.9096,Tiny,2023-07
202307,Empresa 3449,98058.1174,Tiny,2023-07
202307,Empresa 1850,454560.7538,Tiny,2023-07
202307,Empresa 3450,969210.0,Não Tiny,2023-07
202307,Empresa 3451,3617.3160000000003,Tiny,2023-07
202307,Empresa 3452,341402.487,Não Tiny,2023-07
202307,Empresa 3453,263750.5388,Não Tiny,2023-07
202307,Empresa 3454,2265135.8850000002,Tiny,2023-07
202307,Empresa 3456,12413.2216,Não Tiny,2023-07
202307,Empresa 3457,83494.46,Não Tiny,2023-07
202307,Empresa 3458,25726.6604,Tiny,2023-07
202307,Empresa 3585,61437.412000000004,Tiny,2023-07
202307,Empresa 3461,77679.2,Não Tiny,2023-07
202307,Empresa 3462,20804.3908,Tiny,2023-07
202307,Empresa 3466,118709.0366,Tiny,2023-07
202307,Empresa 3467,20015.388000000003,Não Tiny,2023-07
202307,Empresa 3586,2057.2884,Não Tiny,2023-07
202307,Empresa 3468,286274.3918,Não Tiny,2023-07
202307,Empresa 3469,437369.5494,Tiny,2023-07
202307,Empresa 3470,178192.61380000002,Não Tiny,2023-07
202307,Empresa 3471,1441.8,Não Tiny,2023-07
202307,Empresa 3472,30021.408799999997,Não Tiny,2023-07
202307,Empresa 3473,24154.9738,Tiny,2023-07
202307,Empresa 3474,829877.1536,Tiny,2023-07
202307,Empresa 3475,681275.9006,Não Tiny,2023-07
202307,Empresa 3476,95660.54639999999,Tiny,2023-07
202307,Empresa 3477,102491.4744,Tiny,2023-07
202307,Empresa 3479,146825.4894,Tiny,2023-07
202307,Empresa 3480,136485.7898,Não Tiny,2023-07
202307,Empresa 3608,4187.4144,Não Tiny,2023-07
202307,Empresa 3481,10057.0,Não Tiny,2023-07
202307,Empresa 3645,7895.243399999999,Tiny,2023-07
202307,Empresa 3484,65541.914,Tiny,2023-07
202307,Empresa 3485,3827580.7427999997,Tiny,2023-07
202307,Empresa 3486,146881.4882,Tiny,2023-07
202307,Empresa 3488,5766.5948,Não Tiny,2023-07
202307,Empresa 3489,4551.175200000001,Não Tiny,2023-07
202307,Empresa 3490,253243.5904,Tiny,2023-07
202307,Empresa 3493,193182.8126,Não Tiny,2023-07
202307,Empresa 3494,51724.0588,Não Tiny,2023-07
202307,Empresa 3495,137168.2774,Tiny,2023-07
202307,Empresa 1894,690259.6674,Não Tiny,2023-07
202307,Empresa 3626,289180.59780000005,Não Tiny,2023-07
202307,Empresa 3497,260999.97600000002,Não Tiny,2023-07
202307,Empresa 3640,21235.4,Tiny,2023-07
202307,Empresa 3499,178931.9012,Tiny,2023-07
202307,Empresa 3501,20911.4756,Não Tiny,2023-07
202307,Empresa 3588,382285.6694,Não Tiny,2023-07
202307,Empresa 3502,20002.928,Tiny,2023-07
202307,Empresa 3503,37128.9666,Não Tiny,2023-07
202307,Empresa 3641,840384.0486,Não Tiny,2023-07
202307,Empresa 3611,14766.8622,Tiny,2023-07
202307,Empresa 3642,30539.46,Tiny,2023-07
202307,Empresa 3505,6446.1276,Não Tiny,2023-07
202307,Empresa 3506,504943.31560000003,Tiny,2023-07
202307,Empresa 3646,5340.0,Tiny,2023-07
202307,Empresa 3507,54058.6,Tiny,2023-07
202307,Empresa 3508,423443.1854,Não Tiny,2023-07
202307,Empresa 3510,42132.6,Não Tiny,2023-07
202307,Empresa 3511,16376.0,Não Tiny,2023-07
202307,Empresa 3513,297287.1272,Não Tiny,2023-07
202307,Empresa 3629,71039.9424,Não Tiny,2023-07
202307,Empresa 3515,183101.6402,Tiny,2023-07
202307,Empresa 3516,234688.56780000002,Não Tiny,2023-07
202307,Empresa 3517,10157.392,Tiny,2023-07
202307,Empresa 3518,202147.26640000002,Tiny,2023-07
202307,Empresa 3519,15672.9,Tiny,2023-07
202307,Empresa 3520,21210.9962,Não Tiny,2023-07
202307,Empresa 3521,644589.7268000001,Tiny,2023-07
202307,Empresa 3590,9071.0224,Não Tiny,2023-07
202307,Empresa 3522,32068.48,Não Tiny,2023-07
202307,Empresa 3524,108545.12980000001,Tiny,2023-07
202307,Empresa 3647,40050.0,Não Tiny,2023-07
202307,Empresa 3526,304859.3896,Não Tiny,2023-07
202307,Empresa 3591,120585.33460000002,Tiny,2023-07
202307,Empresa 3528,69102.0208,Tiny,2023-07
202307,Empresa 3531,5726.8296,Não Tiny,2023-07
202307,Empresa 3532,1338606.2444,Tiny,2023-07
202307,Empresa 3533,58145.4978,Tiny,2023-07
202307,Empresa 2488,11694.493199999999,Não Tiny,2023-07
202307,Empresa 3534,250928.4334,Não Tiny,2023-07
202307,Empresa 3535,610996.4632,Não Tiny,2023-07
202307,Empresa 3536,119579.08279999999,Não Tiny,2023-07
202307,Empresa 3537,14208.583,Tiny,2023-07
202307,Empresa 3538,7602.0774,Não Tiny,2023-07
202307,Empresa 3539,86204.33200000001,Não Tiny,2023-07
202307,Empresa 3540,1428960.1124,Não Tiny,2023-07
202307,Empresa 3643,88636.34599999999,Tiny,2023-07
202307,Empresa 3541,93405.78480000001,Não Tiny,2023-07
202307,Empresa 3542,191628.5344,Não Tiny,2023-07
202307,Empresa 3543,45989.0768,Tiny,2023-07
202307,Empresa 3544,157518.4834,Tiny,2023-07
202307,Empresa 3545,77298.88519999999,Tiny,2023-07
202307,Empresa 3630,41563.0,Tiny,2023-07
202307,Empresa 3546,3328.6,Tiny,2023-07
202307,Empresa 3631,18447.9556,Tiny,2023-07
202307,Empresa 3644,207659.2322,Tiny,2023-07
202307,Empresa 3547,59104.223600000005,Tiny,2023-07
202307,Empresa 3548,8552.0278,Tiny,2023-07
202307,Empresa 3549,1641366.4622,Não Tiny,2023-07
202307,Empresa 3550,1202399.5586,Não Tiny,2023-07
202307,Empresa 3551,125682.9342,Não Tiny,2023-07
202307,Empresa 3553,678.7851999999999,Tiny,2023-07
202307,Empresa 3555,134724.90699999998,Tiny,2023-07
202307,Empresa 3595,222512.549,Tiny,2023-07
202307,Empresa 3556,83720.1996,Não Tiny,2023-07
202307,Empresa 3557,29094.723,Tiny,2023-07
202307,Empresa 3558,48177.0528,Não Tiny,2023-07
202307,Empresa 3559,255623.4504,Não Tiny,2023-07
202307,Empresa 3560,50158.4242,Não Tiny,2023-07
202307,Empresa 3561,75820.1324,Tiny,2023-07
202307,Empresa 1821,12296.329,Não Tiny,2023-07
202307,Empresa 3563,23143.0972,Não Tiny,2023-07
202307,Empresa 3564,185875.8058,Tiny,2023-07
202307,Empresa 3565,346010.7468,Tiny,2023-07
202307,Empresa 3566,5297.5470000000005,Não Tiny,2023-07
202307,Empresa 3617,889580.4896,Não Tiny,2023-07
202307,Empresa 3567,48269.4882,Tiny,2023-07
202307,Empresa 3568,20554.55,Não Tiny,2023-07
202307,Empresa 3569,68108.1222,Tiny,2023-07
202307,Empresa 3570,17248.2,Não Tiny,2023-07
202307,Empresa 3571,419607.00059999997,Tiny,2023-07
202307,Empresa 3572,85914.9574,Não Tiny,2023-07
202307,Empresa 3573,192985.83779999998,Tiny,2023-07
202307,Empresa 3575,107187.82639999999,Não Tiny,2023-07
202307,Empresa 3576,466966.802,Tiny,2023-07
202307,Empresa 3577,309896.9498,Tiny,2023-07
202307,Empresa 3618,1817.6292,Não Tiny,2023-07
202307,Empresa 3578,89838.024,Tiny,2023-07
202307,Empresa 3579,62835.61980000001,Tiny,2023-07
202308,Empresa 3596,333480.02739999996,Não Tiny,2023-08
202308,Empresa 3333,383899.72000000003,Não Tiny,2023-08
202308,Empresa 3334,226335.02779999998,Não Tiny,2023-08
202308,Empresa 3335,77264.3354,Tiny,2023-08
202308,Empresa 3336,83228.74160000001,Não Tiny,2023-08
202308,Empresa 3337,1149593.0995999998,Tiny,2023-08
202308,Empresa 3338,419113.8694,Tiny,2023-08
202308,Empresa 3339,205173.124,Tiny,2023-08
202308,Empresa 3341,16293.888600000002,Tiny,2023-08
202308,Empresa 3343,49312.2122,Tiny,2023-08
202308,Empresa 3344,5169.12,Não Tiny,2023-08
202308,Empresa 3633,743586.1356,Não Tiny,2023-08
202308,Empresa 3347,91073.9492,Tiny,2023-08
202308,Empresa 3348,38221.406,Não Tiny,2023-08
202308,Empresa 3349,21487.3056,Não Tiny,2023-08
202308,Empresa 3351,96877.479,Tiny,2023-08
202308,Empresa 3352,302113.17,Não Tiny,2023-08
202308,Empresa 3353,1307272.5128000001,Tiny,2023-08
202308,Empresa 3354,103975.3002,Tiny,2023-08
202308,Empresa 3355,113321.8488,Não Tiny,2023-08
202308,Empresa 3356,1354133.3802,Tiny,2023-08
202308,Empresa 3357,5191.7082,Não Tiny,2023-08
202308,Empresa 3358,37594.49,Não Tiny,2023-08
202308,Empresa 3359,30782.056200000003,Não Tiny,2023-08
202308,Empresa 3360,262940.087,Não Tiny,2023-08
202308,Empresa 3361,97278.42400000001,Não Tiny,2023-08
202308,Empresa 3362,118497.0386,Não Tiny,2023-08
202308,Empresa 3363,76994.8256,Tiny,2023-08
202308,Empresa 3364,91411.6686,Tiny,2023-08
202308,Empresa 1750,207475.4116,Não Tiny,2023-08
202308,Empresa 3365,131086.6226,Tiny,2023-08
202308,Empresa 3366,27265.15,Tiny,2023-08
202308,Empresa 3367,21248.5542,Tiny,2023-08
202308,Empresa 3368,35163.9,Tiny,2023-08
202308,Empresa 3369,58077.0924,Tiny,2023-08
202308,Empresa 3370,46247.0878,Não Tiny,2023-08
202308,Empresa 3371,49097.6332,Não Tiny,2023-08
202308,Empresa 3372,17613.3492,Não Tiny,2023-08
202308,Empresa 3373,79346.3658,Tiny,2023-08
202308,Empresa 3581,34966.533599999995,Tiny,2023-08
202308,Empresa 3621,14286.636,Tiny,2023-08
202308,Empresa 3598,1247135.1416,Tiny,2023-08
202308,Empresa 3374,20276.5852,Não Tiny,2023-08
202308,Empresa 3375,235834.42500000002,Tiny,2023-08
202308,Empresa 2122,211084.86000000002,Não Tiny,2023-08
202308,Empresa 3380,12864.06,Tiny,2023-08
202308,Empresa 1676,68082.8462,Não Tiny,2023-08
202308,Empresa 3381,67128.00080000001,Não Tiny,2023-08
202308,Empresa 3383,330573.679,Tiny,2023-08
202308,Empresa 3384,1931.834,Não Tiny,2023-08
202308,Empresa 3385,5485.4794,Não Tiny,2023-08
202308,Empresa 3386,249380.99039999998,Não Tiny,2023-08
202308,Empresa 3390,8042.289200000001,Não Tiny,2023-08
202308,Empresa 3392,111966.6636,Não Tiny,2023-08
202308,Empresa 3393,28314.2998,Tiny,2023-08
202308,Empresa 3582,180249.3504,Não Tiny,2023-08
202308,Empresa 3394,48696.5636,Não Tiny,2023-08
202308,Empresa 3395,718287.4761999999,Não Tiny,2023-08
202308,Empresa 3583,230556.0664,Tiny,2023-08
202308,Empresa 3396,146830.7582,Tiny,2023-08
202308,Empresa 3584,232848.3682,Tiny,2023-08
202308,Empresa 3397,36456.197799999994,Não Tiny,2023-08
202308,Empresa 3399,21258.0416,Não Tiny,2023-08
202308,Empresa 3400,13454.3614,Tiny,2023-08
202308,Empresa 3401,60293.9222,Não Tiny,2023-08
202308,Empresa 3628,1625222.6276,Não Tiny,2023-08
202308,Empresa 3635,8228.94,Não Tiny,2023-08
202308,Empresa 3402,580117.2368,Tiny,2023-08
202308,Empresa 3403,126335.21519999999,Tiny,2023-08
202308,Empresa 3404,20754.5508,Tiny,2023-08
202308,Empresa 3405,529752.6886,Não Tiny,2023-08
202308,Empresa 3407,201992.99380000003,Não Tiny,2023-08
202308,Empresa 3408,27955.8434,Não Tiny,2023-08
202308,Empresa 3409,164027.3026,Não Tiny,2023-08
202308,Empresa 3410,2702.2001999999998,Tiny,2023-08
202308,Empresa 3603,4396.6,Não Tiny,2023-08
202308,Empresa 3411,12391.719200000001,Não Tiny,2023-08
202308,Empresa 3412,33668.7,Tiny,2023-08
202308,Empresa 3413,21518.2242,Tiny,2023-08
202308,Empresa 3415,19488.33,Tiny,2023-08
202308,Empresa 3416,18175.58,Não Tiny,2023-08
202308,Empresa 3417,9213.9208,Não Tiny,2023-08
202308,Empresa 3418,165495.4822,Não Tiny,2023-08
202308,Empresa 3419,164497.3294,Tiny,2023-08
202308,Empresa 3420,99502.979,Tiny,2023-08
202308,Empresa 3421,380613.5552,Não Tiny,2023-08
202308,Empresa 3423,372644.9402,Não Tiny,2023-08
202308,Empresa 3425,166529.769,Tiny,2023-08
202308,Empresa 3426,184703.6936,Tiny,2023-08
202308,Empresa 3427,255864.3734,Tiny,2023-08
202308,Empresa 3428,20512.6132,Não Tiny,2023-08
202308,Empresa 3429,69422.11820000001,Tiny,2023-08
202308,Empresa 3430,47531.8028,Não Tiny,2023-08
202308,Empresa 3605,30598.306800000002,Não Tiny,2023-08
202308,Empresa 3431,13849.5748,Tiny,2023-08
202308,Empresa 3432,392797.228,Tiny,2023-08
202308,Empresa 3433,9135.85,Não Tiny,2023-08
202308,Empresa 3434,72268.0534,Não Tiny,2023-08
202308,Empresa 3435,8689.3014,Tiny,2023-08
202308,Empresa 3436,5209.17,Tiny,2023-08
202308,Empresa 3438,70284.5282,Não Tiny,2023-08
202308,Empresa 3439,2991.3612,Tiny,2023-08
202308,Empresa 3440,447377.2434,Não Tiny,2023-08
202308,Empresa 3441,67999.2574,Tiny,2023-08
202308,Empresa 3442,1072093.8576,Tiny,2023-08
202308,Empresa 3443,8689.034399999999,Não Tiny,2023-08
202308,Empresa 3639,40769.12,Não Tiny,2023-08
202308,Empresa 3444,60141.5186,Tiny,2023-08
202308,Empresa 3445,1537.92,Não Tiny,2023-08
202308,Empresa 3446,83954.89259999999,Não Tiny,2023-08
202308,Empresa 3447,49899.4164,Não Tiny,2023-08
202308,Empresa 3448,130187.45560000002,Não Tiny,2023-08
202308,Empresa 3449,65059.587400000004,Tiny,2023-08
202308,Empresa 1850,362137.79600000003,Tiny,2023-08
202308,Empresa 3450,951588.9256000001,Não Tiny,2023-08
202308,Empresa 3451,5924.196,Não Tiny,2023-08
202308,Empresa 3452,1214841.278,Não Tiny,2023-08
202308,Empresa 3453,1066386.2342,Tiny,2023-08
202308,Empresa 3454,1957095.6531999998,Tiny,2023-08
202308,Empresa 3456,3841.4714000000004,Não Tiny,2023-08
202308,Empresa 3457,69473.4,Não Tiny,2023-08
202308,Empresa 3458,57201.8486,Tiny,2023-08
202308,Empresa 3459,9257.7622,Não Tiny,2023-08
202308,Empresa 3585,124083.53300000001,Não Tiny,2023-08
202308,Empresa 3461,76896.0,Não Tiny,2023-08
202308,Empresa 3462,48054.2328,Não Tiny,2023-08
202308,Empresa 3466,123681.34199999999,Tiny,2023-08
202308,Empresa 3467,8634.78,Tiny,2023-08
202308,Empresa 3586,2440.0951999999997,Não Tiny,2023-08
202308,Empresa 3468,291447.8016,Tiny,2023-08
202308,Empresa 3469,710354.6392000001,Não Tiny,2023-08
202308,Empresa 3470,279362.17120000004,Não Tiny,2023-08
202308,Empresa 3471,20688.228,Não Tiny,2023-08
202308,Empresa 3472,40994.752799999995,Não Tiny,2023-08
202308,Empresa 3473,130743.15380000001,Tiny,2023-08
202308,Empresa 3474,1444096.6628,Não Tiny,2023-08
202308,Empresa 3475,796541.7942,Não Tiny,2023-08
202308,Empresa 3477,119760.002,Não Tiny,2023-08
202308,Empresa 3478,43120.5,Não Tiny,2023-08
202308,Empresa 3479,366336.905,Não Tiny,2023-08
202308,Empresa 3480,210147.5832,Tiny,2023-08
202308,Empresa 3608,1540.7324,Tiny,2023-08
202308,Empresa 3481,31061.0,Tiny,2023-08
202308,Empresa 3645,41194.54,Tiny,2023-08
202308,Empresa 3484,55898.7996,Não Tiny,2023-08
202308,Empresa 3485,3004509.0631999997,Não Tiny,2023-08
202308,Empresa 3486,126235.4284,Tiny,2023-08
202308,Empresa 3487,54463.6034,Não Tiny,2023-08
202308,Empresa 3490,256353.553,Não Tiny,2023-08
202308,Empresa 3609,1335.0,Não Tiny,2023-08
202308,Empresa 3493,220697.58980000002,Não Tiny,2023-08
202308,Empresa 3494,110150.54740000001,Não Tiny,2023-08
202308,Empresa 3495,141370.181,Não Tiny,2023-08
202308,Empresa 1894,1346837.7832,Não Tiny,2023-08
202308,Empresa 3626,130323.8036,Não Tiny,2023-08
202308,Empresa 3497,276530.2802,Tiny,2023-08
202308,Empresa 3640,8250.3,Tiny,2023-08
202308,Empresa 3499,182136.88019999999,Tiny,2023-08
202308,Empresa 3501,66763.4212,Não Tiny,2023-08
202308,Empresa 3502,39155.727999999996,Tiny,2023-08
202308,Empresa 3503,47726.784,Não Tiny,2023-08
202308,Empresa 3641,439782.6064,Não Tiny,2023-08
202308,Empresa 3611,13768.300000000001,Não Tiny,2023-08
202308,Empresa 3642,37641.66,Não Tiny,2023-08
202308,Empresa 3505,3272.7257999999997,Não Tiny,2023-08
202308,Empresa 3506,609297.6312,Não Tiny,2023-08
202308,Empresa 3646,8900.0,Não Tiny,2023-08
202308,Empresa 3507,53827.200000000004,Não Tiny,2023-08
202308,Empresa 3508,404939.90739999997,Não Tiny,2023-08
202308,Empresa 3510,42052.5,Tiny,2023-08
202308,Empresa 3511,1184823.18,Tiny,2023-08
202308,Empresa 3513,80329.2818,Tiny,2023-08
202308,Empresa 3629,70715.306,Tiny,2023-08
202308,Empresa 3515,192871.7576,Não Tiny,2023-08
202308,Empresa 3516,158691.8416,Tiny,2023-08
202308,Empresa 3589,109277.76,Não Tiny,2023-08
202308,Empresa 3517,130233.34400000001,Não Tiny,2023-08
202308,Empresa 3518,324495.2994,Não Tiny,2023-08
202308,Empresa 3519,56701.9,Não Tiny,2023-08
202308,Empresa 3520,23263.2472,Não Tiny,2023-08
202308,Empresa 3521,647539.3114,Tiny,2023-08
202308,Empresa 3590,2243.868,Não Tiny,2023-08
202308,Empresa 3522,1780.0,Não Tiny,2023-08
202308,Empresa 3648,17437.3784,Não Tiny,2023-08
202308,Empresa 3524,74076.6936,Não Tiny,2023-08
202308,Empresa 3526,348964.372,Não Tiny,2023-08
202308,Empresa 3527,381347.7162,Tiny,2023-08
202308,Empresa 3591,1024749.5956,Tiny,2023-08
202308,Empresa 3528,43982.8744,Não Tiny,2023-08
202308,Empresa 3531,9492.9714,Não Tiny,2023-08
202308,Empresa 3532,1135599.1846,Tiny,2023-08
202308,Empresa 3533,52926.431000000004,Não Tiny,2023-08
202308,Empresa 2488,15551.6108,Não Tiny,2023-08
202308,Empresa 3534,308650.29120000004,Não Tiny,2023-08
202308,Empresa 3535,654736.6346,Tiny,2023-08
202308,Empresa 3649,2598.8,Não Tiny,2023-08
202308,Empresa 3536,84029.24320000001,Não Tiny,2023-08
202308,Empresa 3537,17232.393600000003,Tiny,2023-08
202308,Empresa 3538,28629.6624,Não Tiny,2023-08
202308,Empresa 3539,292587.233,Não Tiny,2023-08
202308,Empresa 3540,1703536.6824,Não Tiny,2023-08
202308,Empresa 3650,13952.601200000001,Não Tiny,2023-08
202308,Empresa 3643,202631.907,Não Tiny,2023-08
202308,Empresa 3651,92211.5472,Tiny,2023-08
202308,Empresa 3541,150390.5624,Tiny,2023-08
202308,Empresa 3542,103304.15120000001,Tiny,2023-08
202308,Empresa 3543,45025.011,Tiny,2023-08
202308,Empresa 3544,112908.6218,Tiny,2023-08
202308,Empresa 3652,26508.7924,Não Tiny,2023-08
202308,Empresa 3545,50023.9274,Não Tiny,2023-08
202308,Empresa 3630,42942.5,Não Tiny,2023-08
