Empresa,Valor,share,share_acumulado,pct_fornecedores
Empresa 321,239219469.1026,0.004647319408212668,0.25076739480919313,0.003530334728033473
Empresa 2190,236872721.99760002,0.0046017291249127925,0.25536912393410593,0.0036610878661087866
Empresa 892,233461348.8826,0.004535456339735785,0.2599045802738417,0.0037918410041841003
Empresa 2110,223916231.368,0.004350023230776556,0.26425460350461827,0.003922594142259414
Empresa 7233,209841902.51839998,0.0040766010805406965,0.26833120458515897,0.004053347280334728
Empresa 1928,203916543.0036,0.003961489052338857,0.2722926936374978,0.0041841004184100415
Empresa 2093,202285251.0388,0.0039297979243678935,0.2762224915618657,0.004314853556485356
Empresa 5490,199481097.5652,0.003875321602225907,0.2800978131640916,0.00444560669456067
Empresa 4693,196245281.685,0.003812459369490968,0.2839102725335826,0.004576359832635983
Empresa 1032,194728156.80200002,0.0037829861667458176,0.2876932587003284,0.004707112970711297
Empresa 7214,184716861.6662,0.003588496619718214,0.29128175532004663,0.0048378661087866105
Empresa 5481,181930809.2084,0.003534371946220676,0.2948161272662673,0.004968619246861925
Empresa 2047,180090719.5234,0.003498624502511215,0.29831475176877853,0.005099372384937239
Empresa 7216,179525546.864,0.0034876448866844848,0.301802396655463,0.005230125523012552
Empresa 2994,176639810.953,0.0034315836615823815,0.30523398031704535,0.005360878661087866
Empresa 2213,173020958.91979998,0.0033612801810486664,0.308595260498094,0.0054916317991631795
Empresa 2366,170453827.3804,0.003311408486778784,0.3119066689848728,0.005622384937238494
Empresa 2055,163465866.2674,0.0031756532849713933,0.3150823222698442,0.005753138075313808
Empresa 3071,157790031.5492,0.003065388777894902,0.3181477110477391,0.005883891213389121
Empresa 3200,154991835.4152,0.0030110281890586045,0.3211587392367977,0.006014644351464435
Empresa 2890,143942316.5288,0.0027963690571542734,0.32395510829395197,0.006145397489539749
Empresa 2049,139287268.1294,0.0027059353777641464,0.3266610436717161,0.006276150627615063
Empresa 6112,137064154.2708,0.002662746918979852,0.32932379059069594,0.006406903765690377
Empresa 5336,135688635.7748,0.0026360247051617344,0.33195981529585766,0.00653765690376569
Empresa 3201,134867096.1768,0.002620064645837453,0.33457987994169514,0.006668410041841004
Empresa 1987,133958715.0068,0.00260241751428402,0.33718229745597916,0.006799163179916318
Empresa 2035,132511857.72420001,0.0025743094010290037,0.33975660685700815,0.006929916317991632
Empresa 2582,132460206.681,0.002573305975612091,0.34232991283262026,0.007060669456066946
Empresa 6858,132092456.1712,0.0025661616821815235,0.3448960745148018,0.007191422594142259
Empresa 1919,131789280.1454,0.0025602718780025797,0.34745634639280437,0.007322175732217573
Empresa 5276,130014506.58139999,0.0025257933313353664,0.3499821397241397,0.007452928870292887
Empresa 3070,127828257.6086,0.0024833210471162225,0.35246546077125596,0.007583682008368201
Empresa 5655,127661253.2916,0.002480076652307719,0.35494553742356366,0.007714435146443515
Empresa 5396,127061427.3786,0.0024684238273203086,0.357413961250884,0.007845188284518828
Empresa 2136,124814737.1886,0.0024247773508717305,0.3598387386017557,0.007975941422594142
Empresa 3202,120422306.1266,0.0023394455415493304,0.36217818414330505,0.008106694560669456
Empresa 7209,119852014.73900001,0.0023283664841303323,0.36450655062743537,0.00823744769874477
Empresa 5280,117194962.014,0.0022767478899420775,0.36678329851737745,0.008368200836820083
Empresa 1779,114842277.5232,0.0022310422609792178,0.36901434077835665,0.008498953974895397
Empresa 1112,113989353.0542,0.0022144724874010348,0.3712288132657577,0.008629707112970711
Empresa 996,113567167.9906,0.0022062706932607585,0.3734350839590184,0.008760460251046025
Empresa 1439,111520004.8358,0.0021665004308453716,0.3756015843898638,0.00889121338912134
Empresa 7517,111001746.1768,0.0021564322138499896,0.3777580166037138,0.009021966527196652
Empresa 1771,107701523.2928,0.002092318745503219,0.37985033534921697,0.009152719665271966
Empresa 1446,106929603.15280001,0.0020773226439665437,0.3819276579931835,0.00928347280334728
Empresa 2184,105299147.1116,0.0020456477554930785,0.3839733057486766,0.009414225941422594
Empresa 3088,104918944.2914,0.0020382615508835584,0.38601156729956015,0.009544979079497909
Empresa 5683,104891315.79,0.00203772481166556,0.38804929211122574,0.009675732217573221
Empresa 1912,104562968.268,0.0020313460005372125,0.39008063811176297,0.009806485355648535
Empresa 4027,103398237.37200001,0.0020087187598756082,0.3920893568716386,0.00993723849372385
Empresa 7348,102933893.3822,0.0019996979437857648,0.39408905481542433,0.010067991631799163
Empresa 3255,102288848.36700001,0.0019871666467740487,0.3960762214621984,0.010198744769874478
Empresa 1300,101410307.562,0.0019700992243384934,0.3980463206865369,0.01032949790794979
Empresa 1053,101050412.7262,0.0019631075431780797,0.40000942822971497,0.010460251046025104
Empresa 1298,97003769.9644,0.0018844933671849431,0.4018939215968999,0.010591004184100418
Empresa 5357,96774831.95359999,0.0018800457857867411,0.40377396738268667,0.010721757322175732
Empresa 5346,95259620.7486,0.0018506097600863515,0.405624577142773,0.010852510460251047
Empresa 7515,95002646.5452,0.001845617519248468,0.40747019466202145,0.010983263598326359
Empresa 5401,93557675.2972,0.0018175460460095585,0.409287740708031,0.011114016736401673
Empresa 3305,92239417.6212,0.0017919362388074845,0.41107967694683845,0.011244769874476987
Empresa 1741,90659677.8918,0.0017612466167131538,0.4128409235635516,0.011375523012552301
Empresa 5637,90305872.3114,0.0017543732315882094,0.41459529679513984,0.011506276150627616
Empresa 2134,90214738.5008,0.0017526027739898603,0.4163478995691297,0.011637029288702928
Empresa 2987,87860799.7152,0.0017068727778273343,0.41805477234695704,0.011767782426778242
Empresa 3254,87137341.37460001,0.0016928181442311795,0.4197475904911882,0.011898535564853556
Empresa 1423,86429203.3872,0.001679061139314806,0.421426651630503,0.01202928870292887
Empresa 3743,86073761.0256,0.0016721559564224547,0.4230988075869255,0.012160041841004185
Empresa 5488,85647637.87220001,0.0016638776569658366,0.4247626852438913,0.012290794979079499
Empresa 2607,85083707.724,0.0016529221794186388,0.42641560742331,0.012421548117154811
Empresa 2274,84874200.3178,0.0016488520766019654,0.42806445949991195,0.012552301255230125
Empresa 4120,84706121.1656,0.0016455868009575322,0.4297100463008695,0.01268305439330544
Empresa 2073,83310061.5052,0.001618465533699736,0.4313285118345692,0.012813807531380754
Empresa 3077,82826049.53,0.0016090626274288021,0.43293757446199804,0.012944560669456068
Empresa 1081,82198621.5842,0.0015968735774291938,0.43453444803942726,0.01307531380753138
